＜魚類＞ひらめ　養殖　皮なし　刺身　　　,0.1,2.5,21.2,0,0,(0),113,100,グラム,0,0
＜魚類＞（ふぐ類）　とらふぐ　養殖　生　　,0.2,0.3,19.3,0,0,(0),85,100,グラム,0,0
＜魚類＞（ふぐ類）　まふぐ　生　　,Tr,0.4,18.9,0,0,(0),84,100,グラム,0,0
＜魚類＞ふな　生　　　,0.1,2.5,18.2,0,0,(0),101,100,グラム,0,0
＜魚類＞ふな　水煮　　　,0.1,2.8,20.3,0,0,(0),112,100,グラム,0,0
＜魚類＞ふな　甘露煮　　　,44.4,3.6,15.5,0,0,(0),272,100,グラム,0,0
＜魚類＞ぶり　成魚　生　　,0.3,17.6,21.4,0,0,(0),257,100,グラム,0,0
＜魚類＞ぶり　成魚　焼き　　,0.3,20.4,26.2,0,0,(0),304,100,グラム,0,0
＜魚類＞ぶり　はまち　養殖　皮つき　生　　,0.3,17.2,20.7,0,0,(0),251,100,グラム,0,0
＜魚類＞ぶり　はまち　養殖　皮なし　刺身　　,0.3,12.0,21.0,0,0,(0),203,100,グラム,0,0
＜魚類＞ほうぼう　生　　　,Tr,4.2,19.6,0,0,(0),122,100,グラム,0,0
＜魚類＞ホキ　生　　　,Tr,1.3,17.0,0,0,(0),84,100,グラム,0,0
＜魚類＞ほっけ　生　　　,0.1,4.4,17.3,0,0,(0),115,100,グラム,0,0
＜魚類＞ほっけ　塩ほっけ　　　,0.1,4.9,18.1,0,0,(0),123,100,グラム,0,0
＜魚類＞ほっけ　開き干し　生　　,0.1,9.4,20.6,0,0,(0),176,100,グラム,0,0
＜魚類＞ほっけ　開き干し　焼き　　,0.2,10.9,23.1,0,0,(0),200,100,グラム,0,0
＜魚類＞ぼら　生　　　,0.1,5.0,19.2,0,0,(0),128,100,グラム,0,0
＜魚類＞ぼら　からすみ　　　,0.3,28.9,40.4,0,0,(0),423,100,グラム,0,0
＜魚類＞ほんもろこ　生　　　,0.1,4.1,17.5,0,0,(0),113,100,グラム,0,0
＜魚類＞（まぐろ類）　きはだ　生　　,Tr,0.4,24.3,0,0,(0),106,100,グラム,0,0
＜魚類＞（まぐろ類）　くろまぐろ　赤身　生　　,0.1,1.4,26.4,0,0,(0),125,100,グラム,0,0
＜魚類＞（まぐろ類）　くろまぐろ　脂身　生　　,0.1,27.5,20.1,0,0,(0),344,100,グラム,0,0
＜魚類＞（まぐろ類）　びんなが　生　　,0.2,0.7,26.0,0,0,(0),117,100,グラム,0,0
＜魚類＞（まぐろ類）　みなみまぐろ　赤身　生　　,0.1,0.1,21.6,0,0,(0),93,100,グラム,0,0
＜魚類＞（まぐろ類）　みなみまぐろ　脂身　生　　,0.1,28.3,20.3,0,0,(0),352,100,グラム,0,0
＜魚類＞（まぐろ類）　めじまぐろ　生　　,0.1,4.8,25.2,0,0,(0),152,100,グラム,0,0
＜魚類＞（まぐろ類）　めばち　生　　,0.2,1.2,22.8,0,0,(0),108,100,グラム,0,0
＜魚類＞（まぐろ類）　缶詰　水煮　フレーク　ライト　　,0.2,0.7,16.0,0,0,(0),71,100,グラム,0,0
＜魚類＞（まぐろ類）　缶詰　水煮　フレーク　ホワイト　　,0.4,2.5,18.3,0,0,(0),97,100,グラム,0,0
＜魚類＞（まぐろ類）　缶詰　味付け　フレーク　　,9.9,2.3,19.0,0,0,(0),136,100,グラム,0,0
＜魚類＞（まぐろ類）　缶詰　油漬　フレーク　ライト　　,0.1,21.7,17.7,0,0,(0),267,100,グラム,0,0
＜魚類＞（まぐろ類）　缶詰　油漬　フレーク　ホワイト　　,0.1,23.6,18.8,0,0,(0),288,100,グラム,0,0
＜魚類＞マジェランあいなめ　生　　　,0.1,22.9,13.3,0,0,(0),272,100,グラム,0,0
＜魚類＞まながつお　生　　　,Tr,10.9,17.1,0,0,(0),175,100,グラム,0,0
＜魚類＞みなみくろたち　生　　　,0.1,3.0,21.7,0,0,(0),120,100,グラム,0,0
＜魚類＞みなみだら　生　　　,Tr,0.3,16.4,0,0,(0),72,100,グラム,0,0
＜魚類＞むつ　生　　　,Tr,12.6,16.7,0,0,(0),189,100,グラム,0,0
＜魚類＞むつ　水煮　　　,Tr,8.4,22.2,0,0,(0),173,100,グラム,0,0
＜魚類＞めじな　生　　　,0.1,4.5,19.4,0,0,(0),125,100,グラム,0,0
＜魚類＞めばる　生　　　,Tr,3.5,18.1,0,0,(0),109,100,グラム,0,0
＜魚類＞メルルーサ　生　　　,Tr,0.6,17.0,0,0,(0),77,100,グラム,0,0
＜魚類＞やつめうなぎ　生　　　,0.2,21.8,15.8,0,0,(0),273,100,グラム,0,0
＜魚類＞やつめうなぎ　干しやつめ　　　,0.5,31.2,50.3,0,0,(0),508,100,グラム,0,0
＜魚類＞やまめ　養殖　生　　　,0.3,4.3,18.4,0,0,(0),119,100,グラム,0,0
＜魚類＞わかさぎ　生　　　,0.1,1.7,14.4,0,0,(0),77,100,グラム,0,0
＜魚類＞わかさぎ　つくだ煮　　　,38.2,5.5,28.7,0,0,(0),317,100,グラム,0,0
＜魚類＞わかさぎ　あめ煮　　　,40.4,5.1,26.3,0,0,(0),313,100,グラム,0,0
＜貝類＞あかがい　生　　　,3.5,0.3,13.5,0,0,(0),74,100,グラム,0,0
＜貝類＞あげまき　生　　　,2.0,0.6,8.1,0,0,(0),48,100,グラム,0,0
＜貝類＞あさり　生　　　,0.4,0.3,6.0,0,0,(0),30,100,グラム,0,0
＜貝類＞あさり　つくだ煮　　　,30.1,2.4,20.8,0,0,(0),225,100,グラム,0,0
＜貝類＞あさり　缶詰　水煮　　,1.9,2.2,20.3,0,0,(0),114,100,グラム,0,0
＜貝類＞あさり　缶詰　味付け　　,11.5,1.9,16.6,0,0,(0),130,100,グラム,0,0
＜貝類＞あわび　生　　　,4.0,0.3,12.7,0,0,(0),73,100,グラム,0,0
＜貝類＞あわび　干し　　　,23.8,1.6,38.0,0,0,(0),273,100,グラム,0,0
＜貝類＞あわび　塩辛　　　,1.4,3.9,14.8,0,0,(0),100,100,グラム,0,0
＜貝類＞あわび　水煮缶詰　　　,1.0,0.4,19.4,0,0,(0),90,100,グラム,0,0
＜貝類＞いがい　生　　　,3.2,1.4,10.3,0,0,(0),70,100,グラム,0,0
＜貝類＞いたやがい　養殖　生　　　,1.5,0.8,10.8,0,0,(0),59,100,グラム,0,0
＜貝類＞エスカルゴ　　水煮缶詰　　　,0.8,1.0,16.5,0,0,(0),82,100,グラム,0,0
＜貝類＞かき　養殖　生　　　,4.7,1.4,6.6,0,0,(0),60,100,グラム,0,0
＜貝類＞かき　養殖　水煮　　　,7.4,2.2,9.5,0,0,(0),91,100,グラム,0,0
＜貝類＞かき　くん製油漬缶詰　　　,11.2,22.6,12.5,0,0,(0),298,100,グラム,0,0
＜貝類＞さざえ　生　　　,0.8,0.4,19.4,0,0,(0),89,100,グラム,0,0
＜貝類＞さざえ　焼き　　　,0.9,0.4,21.3,0,0,(0),97,100,グラム,0,0
＜貝類＞さるぼう　味付け缶詰　　　,12.9,2.2,15.9,0,0,(0),135,100,グラム,0,0
＜貝類＞しじみ　生　　　,4.5,1.4,7.5,0,0,(0),64,100,グラム,0,0
＜貝類＞しじみ　水煮　　　,5.5,2.7,15.4,0,0,(0),113,100,グラム,0,0
＜貝類＞たいらがい　貝柱　生　　　,1.5,0.2,21.8,0,0,(0),100,100,グラム,0,0
＜貝類＞たにし　生　　　,3.6,1.1,13.0,0,0,(0),80,100,グラム,0,0
＜貝類＞つぶ　生　　　,2.3,0.2,17.8,0,0,(0),86,100,グラム,0,0
＜貝類＞とこぶし　生　　　,3.0,0.4,16.0,0,0,(0),84,100,グラム,0,0
＜貝類＞とりがい　斧足　生　　　,6.9,0.3,12.9,0,0,(0),86,100,グラム,0,0
＜貝類＞ばい　生　　　,3.1,0.6,16.3,0,0,(0),87,100,グラム,0,0
＜貝類＞ばかがい　生　　　,2.4,0.5,10.9,0,0,(0),61,100,グラム,0,0
＜貝類＞（はまぐり類）　はまぐり　生　　,1.8,0.6,6.1,0,0,(0),39,100,グラム,0,0
＜貝類＞（はまぐり類）　はまぐり　水煮　　,2.9,1.5,14.9,0,0,(0),89,100,グラム,0,0
＜貝類＞（はまぐり類）　はまぐり　焼き　　,2.8,1.0,13.3,0,0,(0),77,100,グラム,0,0
＜貝類＞（はまぐり類）　はまぐり　つくだ煮　　,21.4,2.8,27.0,0,0,(0),219,100,グラム,0,0
＜貝類＞（はまぐり類）　ちょうせんはまぐり　生　　,2.7,0.4,6.5,0,0,(0),42,100,グラム,0,0
＜貝類＞ほたてがい　生　　　,1.5,0.9,13.5,0,0,(0),72,100,グラム,0,0
＜貝類＞ほたてがい　水煮　　　,1.9,1.9,17.6,0,0,(0),100,100,グラム,0,0
＜貝類＞ほたてがい　貝柱　生　　,3.5,0.3,16.9,0,0,(0),88,100,グラム,0,0
＜貝類＞ほたてがい　貝柱　焼き　　,4.6,0.3,23.8,0,0,(0),122,100,グラム,0,0
＜貝類＞ほたてがい　貝柱　煮干し　　,7.6,1.4,65.7,0,0,(0),322,100,グラム,0,0
＜貝類＞ほたてがい　貝柱　水煮缶詰　　,1.5,0.6,19.5,0,0,(0),94,100,グラム,0,0
＜貝類＞ほっきがい　生　　　,3.8,1.1,11.1,0,0,(0),73,100,グラム,0,0
＜貝類＞みるがい　水管　生　　　,0.3,0.4,18.3,0,0,(0),82,100,グラム,0,0
＜えび・かに類＞（えび類）　あまえび　生　　,0.1,0.3,19.8,0,0,(0),87,100,グラム,0,0
＜えび・かに類＞（えび類）　いせえび　生　　,Tr,0.4,20.9,0,0,(0),92,100,グラム,0,0
＜えび・かに類＞（えび類）　くるまえび　養殖　生　　,Tr,0.6,21.6,0,0,(0),97,100,グラム,0,0
＜えび・かに類＞（えび類）　くるまえび　養殖　ゆで　　,Tr,0.5,28.2,0,0,(0),124,100,グラム,0,0
＜えび・かに類＞（えび類）　くるまえび　養殖　焼き　　,Tr,0.4,23.5,0,0,(0),103,100,グラム,0,0
＜えび・かに類＞（えび類）　さくらえび　ゆで　　,Tr,1.5,18.2,0,0,-,91,100,グラム,0,0
＜えび・かに類＞（えび類）　さくらえび　素干し　　,0.1,4.0,64.9,0,0,-,312,100,グラム,0,0
＜えび・かに類＞（えび類）　さくらえび　煮干し　　,0.1,2.5,59.1,0,0,-,273,100,グラム,0,0
＜えび・かに類＞（えび類）　大正えび　生　　,0.1,0.3,21.7,0,0,(0),95,100,グラム,0,0
＜えび・かに類＞（えび類）　しばえび　生　　,0.1,0.4,18.7,0,0,(0),83,100,グラム,0,0
＜えび・かに類＞（えび類）　バナメイエビ　養殖　生　　,0.7,0.6,19.6,0,0,(0),91,100,グラム,0,0
＜えび・かに類＞（えび類）　バナメイエビ　養殖　天ぷら　　,6.5,10.3,20.0,0,0,0.9,199,100,グラム,0,0
＜えび・かに類＞（えび類）　ブラックタイガー　養殖　生　　,0.3,0.3,18.4,0,0,(0),82,100,グラム,0,0
＜えび・かに類＞（えび類）　加工品　干しえび　　,0.3,2.8,48.6,0,0,-,233,100,グラム,0,0
＜えび・かに類＞（えび類）　加工品　つくだ煮　　,30.1,2.2,25.9,0,0,-,244,100,グラム,0,0
＜えび・かに類＞（かに類）　がざみ　生　　,0.3,0.3,14.4,0,0,(0),65,100,グラム,0,0
＜えび・かに類＞（かに類）　毛がに　生　　,0.2,0.5,15.8,0,0,(0),72,100,グラム,0,0
＜えび・かに類＞（かに類）　毛がに　ゆで　　,0.2,0.5,18.4,0,0,(0),83,100,グラム,0,0
＜えび・かに類＞（かに類）　ずわいがに　生　　,0.1,0.4,13.9,0,0,(0),63,100,グラム,0,0
＜えび・かに類＞（かに類）　ずわいがに　ゆで　　,0.1,0.6,15.0,0,0,(0),69,100,グラム,0,0
＜えび・かに類＞（かに類）　ずわいがに　水煮缶詰　　,0.2,0.4,16.3,0,0,(0),73,100,グラム,0,0
＜えび・かに類＞（かに類）　たらばがに　生　　,0.2,0.3,13.0,0,0,(0),59,100,グラム,0,0
＜えび・かに類＞（かに類）　たらばがに　ゆで　　,0.3,0.5,17.5,0,0,(0),80,100,グラム,0,0
＜えび・かに類＞（かに類）　たらばがに　水煮缶詰　　,0.1,0.3,20.6,0,0,(0),90,100,グラム,0,0
＜えび・かに類＞（かに類）　加工品　がん漬　　,5.4,0.4,8.4,0,0,-,59,100,グラム,0,0
＜いか・たこ類＞（いか類）　あかいか　生　　,Tr,1.4,17.9,0,0,(0),89,100,グラム,0,0
＜いか・たこ類＞（いか類）　けんさきいか　生　　,0.1,1.0,17.5,0,0,(0),84,100,グラム,0,0
＜いか・たこ類＞（いか類）　こういか　生　　,0.1,0.3,14.9,0,0,(0),66,100,グラム,0,0
＜いか・たこ類＞（いか類）　するめいか　生　　,0.1,0.8,17.9,0,0,(0),83,100,グラム,0,0
＜いか・たこ類＞（いか類）　するめいか　水煮　　,0.1,0.9,21.9,0,0,(0),101,100,グラム,0,0
＜いか・たこ類＞（いか類）　するめいか　焼き　　,0.1,1.0,23.6,0,0,(0),109,100,グラム,0,0
＜いか・たこ類＞（いか類）　するめいか　胴　皮つき　生　　,0.1,0.7,18.6,0,0,(0),86,100,グラム,0,0
＜いか・たこ類＞（いか類）　するめいか　胴　皮なし　刺身　　,0.1,0.6,18.6,0,0,(0),85,100,グラム,0,0
＜いか・たこ類＞（いか類）　するめいか　胴　皮なし　天ぷら　　,6.3,10.8,16.7,0,0,0.8,189,100,グラム,0,0
＜いか・たこ類＞（いか類）　するめいか　耳・足　生　　,0,0.9,16.9,0,0,(0),80,100,グラム,0,0
＜いか・たこ類＞（いか類）　ほたるいか　生　　,0.2,3.5,11.8,0,0,(0),84,100,グラム,0,0
＜いか・たこ類＞（いか類）　ほたるいか　ゆで　　,0.4,2.9,17.7,0,0,(0),104,100,グラム,0,0
＜いか・たこ類＞（いか類）　ほたるいか　くん製　　,21.3,7.5,43.1,0,0,(0),325,100,グラム,0,0
＜いか・たこ類＞（いか類）　ほたるいか　つくだ煮　　,22.9,6.7,27.0,0,0,(0),260,100,グラム,0,0
＜いか・たこ類＞（いか類）　やりいか　生　　,0.4,1.0,17.6,0,0,(0),85,100,グラム,0,0
＜いか・たこ類＞（いか類）　加工品　するめ　　,0.4,4.3,69.2,0,0,(0),334,100,グラム,0,0
＜いか・たこ類＞（いか類）　加工品　さきいか　　,17.3,3.1,45.5,0,0,(0),279,100,グラム,0,0
＜いか・たこ類＞（いか類）　加工品　くん製　　,12.8,1.5,35.2,0,0,(0),206,100,グラム,0,0
＜いか・たこ類＞（いか類）　加工品　切りいかあめ煮　　,46.1,4.7,22.7,0,0,(0),318,100,グラム,0,0
＜いか・たこ類＞（いか類）　加工品　いかあられ　　,49.1,1.8,20.0,0,0,(0),293,100,グラム,0,0
＜いか・たこ類＞（いか類）　加工品　塩辛　　,6.5,3.4,15.2,0,0,(0),117,100,グラム,0,0
＜いか・たこ類＞（いか類）　加工品　味付け缶詰　　,7.7,1.8,21.4,0,0,(0),133,100,グラム,0,0
＜いか・たこ類＞（たこ類）　いいだこ　生　　,0.1,0.8,14.6,0,0,(0),70,100,グラム,0,0
＜いか・たこ類＞（たこ類）　まだこ　生　　,0.1,0.7,16.4,0,0,(0),76,100,グラム,0,0
＜いか・たこ類＞（たこ類）　まだこ　ゆで　　,0.1,0.7,21.7,0,0,(0),99,100,グラム,0,0
＜その他＞あみ　つくだ煮　　　,35.1,1.8,19.1,0,0,-,233,100,グラム,0,0
＜その他＞あみ　塩辛　　　,0.8,1.1,12.9,0,0,-,65,100,グラム,0,0
＜その他＞うに　生うに　　　,3.3,4.8,16.0,0,0,(0),120,100,グラム,0,0
＜その他＞うに　粒うに　　　,15.6,5.8,17.2,0,0,(0),183,100,グラム,0,0
＜その他＞うに　練りうに　　　,22.4,2.9,13.5,0,0,(0),170,100,グラム,0,0
＜その他＞おきあみ　生　　　,0.2,3.2,15.0,0,0,-,94,100,グラム,0,0
＜その他＞おきあみ　ゆで　　　,Tr,3.0,13.8,0,0,-,86,100,グラム,0,0
＜その他＞くらげ　塩蔵　塩抜き　　　,Tr,0.1,5.2,0,0,(0),22,100,グラム,0,0
＜その他＞しゃこ　ゆで　　　,0.2,1.7,19.2,0,0,(0),98,100,グラム,0,0
＜その他＞なまこ　生　　　,0.5,0.3,4.6,0,0,(0),23,100,グラム,0,0
＜その他＞なまこ　このわた　　　,0.5,1.8,11.4,0,0,(0),64,100,グラム,0,0
＜その他＞ほや　生　　　,0.8,0.8,5.0,0,0,(0),30,100,グラム,0,0
＜その他＞ほや　塩辛　　　,3.8,1.1,11.6,0,0,(0),72,100,グラム,0,0
＜水産練り製品＞かに風味かまぼこ　　　　,9.2,0.5,12.1,0,0,(0),90,100,グラム,0,0
＜水産練り製品＞昆布巻きかまぼこ　　　　,11.0,0.5,8.9,0,0,-,84,100,グラム,0,0
＜水産練り製品＞す巻きかまぼこ　　　　,8.7,0.8,12.0,0,0,(0),90,100,グラム,0,0
＜水産練り製品＞蒸しかまぼこ　　　　,9.7,0.9,12.0,0,0,(0),95,100,グラム,0,0
＜水産練り製品＞焼き抜きかまぼこ　　　　,7.4,1.0,16.2,0,0,(0),103,100,グラム,0,0
＜水産練り製品＞焼き竹輪　　　　,13.5,2.0,12.2,0,0,(0),121,100,グラム,0,0
＜水産練り製品＞だて巻　　　　,17.6,7.5,14.6,0,0,(0),196,100,グラム,0,0
＜水産練り製品＞つみれ　　　　,6.5,4.3,12.0,0,0,(0),113,100,グラム,0,0
＜水産練り製品＞なると　　　　,11.6,0.4,7.6,0,0,(0),80,100,グラム,0,0
＜水産練り製品＞はんぺん　　　　,11.4,1.0,9.9,0,0,(0),94,100,グラム,0,0
＜水産練り製品＞さつま揚げ　　　　,13.9,3.7,12.5,0,0,(0),139,100,グラム,0,0
＜水産練り製品＞魚肉ハム　　　　,11.1,6.7,13.4,0,0,(0),158,100,グラム,0,0
＜水産練り製品＞魚肉ソーセージ　　　　,12.6,7.2,11.5,0,0,(0),161,100,グラム,0,0
